Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
832908681,"Jan 15, 2017, 2:20:00 PM",Rulli 3,Ride,"",7200,60.00,,,false,,Scott,,76.0,7.0,7200.0,7200.0,60000.0,,,100.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
836457640,"Jan 18, 2017, 7:30:00 PM",Rulli 4 (cardio),Ride,"",5400,47.50,,,false,,Scott,,76.0,7.0,5400.0,5400.0,47500.0,,,150.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
838310589,"Jan 20, 2017, 3:50:41 PM",Rulli 5,Ride,"",5400,47.30,,,false,,Scott,,76.0,7.0,5400.0,5400.0,47300.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
840716146,"Jan 22, 2017, 2:05:39 PM",Rulli 6,Ride,"",6600,60.00,,,false,,Scott,,76.0,7.0,6600.0,6600.0,60000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
842831290,"Jan 24, 2017, 4:27:10 PM",Rulli 7,Ride,"",3600,35.00,,,false,,Scott,,76.0,7.0,3600.0,3600.0,35000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
844065686,"Jan 25, 2017, 5:25:15 PM",Rulli 8 (Cardio),Ride,"",5340,46.00,,,false,,Scott,,76.0,7.0,5340.0,5340.0,46000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
846807849,"Mar 29, 2015, 11:12:45 AM",Giro pomeridiano,Ride,,12013,133.64,,,false,,Scott,activities/937700868.fit.gz,76.0,7.0,12013.0,11705.0,133642.0,21.899999618530273,,1181.0,,49.20000076293945,214.8000030517578,21.0,0.014965400099754333,,,121.0,89.7238998413086,,,,394.6210021972656,5150.22802734375,,18.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
846811171,"Jul 7, 2016, 2:55:20 PM",Giro pomeridiano,Ride,,534,0.89,,,false,,Scott,activities/937704527.fit.gz,76.0,7.0,534.0,161.0,894.9000244140625,12.399999618530273,,57.0,,308.3999938964844,365.6000061035156,25.799999237060547,-0.6928150057792664,,,,,,,,367.50299072265625,65.97229766845703,,31.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
846811297,"Jul 4, 2016, 2:50:33 PM",Giro pomeridiano,Ride,,7362,33.54,,,false,,Scott,activities/937704532.fit.gz,76.0,7.0,7362.0,4975.0,33540.30078125,14.800000190734863,,320.0,,221.8000030517578,628.0,34.099998474121094,-1.1711299419403076,,,,,,,,106.74199676513672,592.1112060546875,,27.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,""
846820516,"Jan 28, 2017, 11:30:00 AM",Finally out! (Abbandonato dal Garmin),Ride,"",7800,66.00,,,false,,Scott,,76.0,7.0,7800.0,7800.0,66000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2806964.0,,,,,,,,,,,,,,,,,,,,,,,,,media/47c0f0a8-eefa-47c4-946a-5158d583ffab.jpg
